CustomerID,recency,frequency,monetary,r_cat,f_cat,m_cat
15373.0,8,132.0,2415.9100000000003,5,5,5
15374.0,128,3.0,168.0,2,1,1
15376.0,40,117.0,1233.3599999999997,3,4,4
15379.0,169,194.0,3703.29,2,5,5
15380.0,8,36.0,1690.26,5,3,4
15381.0,213,8.0,596.85,1,1,3
15382.0,14,302.0,5955.709999999999,4,5,5
15384.0,169,41.0,642.41,2,3,3
15385.0,40,12.0,316.88,3,1,2
15386.0,186,31.0,394.14,1,3,2
15389.0,172,1.0,500.0,2,1,3
15392.0,4,84.0,1535.53,5,4,4
15393.0,16,12.0,231.86,4,1,1
15394.0,9,85.0,2183.5400000000004,5,4,5
15395.0,325,7.0,107.45000000000002,1,1,1
15396.0,112,14.0,288.17999999999995,2,2,2
15397.0,289,6.0,94.0,1,1,1
15398.0,16,73.0,1345.5300000000002,4,4,4
15399.0,1,50.0,815.77,5,3,3
15400.0,92,12.0,716.2,2,1,3
15402.0,148,42.0,626.77,2,3,3
15405.0,189,8.0,349.1,1,1,2
15406.0,31,53.0,510.71000000000004,4,3,3
15407.0,33,153.0,1056.44,3,5,4
15408.0,264,34.0,267.18,1,3,2
15410.0,84,122.0,3450.8400000000006,2,5,5
15411.0,26,99.0,1358.88,4,4,4
15412.0,171,10.0,190.53,2,1,1
15414.0,9,39.0,774.9,5,3,3
15415.0,313,48.0,572.81,1,3,3
15416.0,64,192.0,3984.3199999999997,3,5,5
15417.0,85,28.0,508.80000000000007,2,2,3
15419.0,24,8.0,135.85999999999999,4,1,1
15421.0,58,53.0,950.36,3,3,4
15422.0,323,6.0,97.7,1,1,1
15423.0,38,2.0,43.5,3,1,1
15424.0,254,17.0,383.34000000000003,1,2,2
15426.0,19,292.0,1447.3900000000003,4,5,4
15427.0,33,306.0,1483.14,3,5,4
15428.0,15,6.0,93.78,4,1,1
15429.0,26,82.0,397.35,4,4,2
15432.0,23,10.0,171.19,4,1,1
15433.0,213,41.0,533.3,1,3,3
15434.0,8,55.0,1041.48,5,3,4
15435.0,22,29.0,149.29000000000002,4,2,1
15436.0,12,329.0,1122.5300000000002,5,5,4
15437.0,262,45.0,200.16,1,3,1
15438.0,131,25.0,156.57999999999998,2,2,1
15440.0,54,62.0,383.68,3,4,2
15442.0,248,2.0,594.0,1,1,3
15443.0,1,382.0,3236.9100000000003,5,5,5
15444.0,9,219.0,1418.2600000000002,5,5,4
15445.0,264,5.0,113.5,1,1,1
15447.0,330,9.0,155.17,1,1,1
15448.0,312,28.0,494.64,1,2,3
15449.0,26,60.0,974.5200000000001,4,4,4
15450.0,30,30.0,429.84,4,3,2
15452.0,29,58.0,538.7299999999999,4,3,3
15453.0,1,286.0,1388.37,5,5,4
15454.0,362,25.0,179.10000000000002,1,2,1
15456.0,283,60.0,447.22,1,4,2
15457.0,262,58.0,237.07,1,3,1
15458.0,25,7.0,161.64,4,1,1
15460.0,354,58.0,216.76,1,3,1
15462.0,94,11.0,234.6,2,1,1
15463.0,29,7.0,126.14,4,1,1
15464.0,338,157.0,1048.85,1,5,4
15465.0,19,97.0,7354.619999999999,4,4,5
15466.0,85,57.0,334.53000000000003,2,3,2
15467.0,9,52.0,524.88,5,3,3
15468.0,51,24.0,467.51,3,2,3
15469.0,50,24.0,538.5500000000001,3,2,3
15471.0,2,77.0,469.4799999999999,5,4,3
15472.0,113,76.0,371.5600000000001,2,4,2
15473.0,14,11.0,1771.2,4,1,4
15475.0,77,29.0,454.10999999999996,2,2,2
15478.0,40,46.0,1441.4199999999998,3,3,4
15482.0,15,98.0,11054.960000000001,4,4,5
15483.0,161,88.0,233.81,2,4,1
15484.0,1,188.0,3594.3100000000004,5,5,5
15485.0,30,86.0,2575.0,4,4,5
15488.0,92,2.0,91.32000000000001,2,1,1
15489.0,22,50.0,1134.28,4,3,4
15491.0,95,154.0,3100.09,2,5,5
15492.0,28,35.0,659.4599999999998,4,3,3
15493.0,32,297.0,2001.8000000000002,4,5,5
15494.0,21,125.0,1299.23,4,5,4
15497.0,17,15.0,1262.2,4,2,4
15498.0,2,512.0,13316.400000000001,5,5,5
15500.0,8,68.0,1131.5600000000002,5,4,4
15502.0,15,213.0,10384.929999999998,4,5,5
15503.0,362,70.0,147.09,1,4,1
15504.0,81,13.0,52.83,2,1,1
15505.0,52,97.0,3610.96,3,4,5
15506.0,22,164.0,979.26,4,5,4
15507.0,171,46.0,492.36000000000007,2,3,3
15508.0,189,92.0,1000.2700000000001,1,4,4
15510.0,330,1.0,250.0,1,1,2
15511.0,11,160.0,909.23,5,5,4
15512.0,155,7.0,121.0,2,1,1
15513.0,33,308.0,14758.22,3,5,5
15514.0,12,178.0,4139.460000000001,5,5,5
15516.0,44,15.0,62.43,3,2,1
15517.0,233,27.0,267.03000000000003,1,2,2
15518.0,64,214.0,1942.4499999999998,3,5,4
15520.0,1,18.0,343.5,5,2,2
15521.0,40,185.0,3000.2000000000003,3,5,5
15522.0,32,57.0,398.84000000000003,4,3,2
15523.0,84,10.0,412.01,2,1,2
15524.0,24,1.0,440.0,4,1,2
15525.0,2,178.0,825.92,5,5,3
15526.0,33,4.0,148.44,3,1,1
15527.0,18,163.0,2429.7800000000007,4,5,5
15528.0,254,26.0,229.32999999999998,1,2,1
15529.0,22,672.0,3995.23,4,5,5
15530.0,21,108.0,1502.3500000000004,4,4,4
15531.0,8,228.0,2007.4399999999996,5,5,5
15532.0,25,256.0,1580.93,4,5,4
15533.0,19,83.0,807.57,4,4,3
15535.0,173,75.0,536.4000000000002,2,4,3
15537.0,163,24.0,110.92000000000002,2,2,1
15539.0,7,41.0,538.46,5,3,3
15540.0,11,15.0,213.30000000000004,5,2,1
15541.0,114,29.0,85.13,2,2,1
15543.0,288,28.0,127.86,1,2,1
15544.0,9,259.0,3546.7100000000005,5,5,5
15545.0,54,81.0,292.71999999999997,3,4,2
15547.0,7,702.0,4954.84,5,5,5
15549.0,77,115.0,1693.2599999999998,2,4,4
15550.0,4,61.0,575.6300000000002,5,4,3
15551.0,36,29.0,436.05999999999995,3,2,2
15552.0,217,17.0,90.12,1,2,1
15553.0,60,56.0,437.23,3,3,2
15554.0,277,14.0,217.2,1,2,1
15555.0,12,899.0,4805.17,5,5,5
15556.0,24,31.0,279.77,4,3,2
15557.0,28,20.0,473.65,4,2,3
15561.0,11,27.0,800.5899999999999,5,2,3
15562.0,351,1.0,134.55,1,1,1
15563.0,22,113.0,1400.44,4,4,4
15565.0,50,8.0,173.16000000000003,3,1,1
15567.0,18,7.0,186.01000000000002,4,1,1
15568.0,2,53.0,758.29,5,3,3
15569.0,103,31.0,1375.71,2,3,4
15570.0,7,323.0,4165.52,5,5,5
15571.0,11,57.0,650.4300000000001,5,3,3
15572.0,4,215.0,2552.86,5,5,5
15573.0,31,104.0,607.45,4,4,3
15574.0,177,168.0,702.25,2,5,3
15576.0,37,45.0,940.6700000000001,3,3,4
15577.0,151,39.0,258.88000000000005,2,3,2
15578.0,162,13.0,127.1,2,1,1
15579.0,68,51.0,348.59999999999997,3,3,2
15581.0,120,150.0,3679.9700000000003,2,5,5
15582.0,24,44.0,682.9100000000001,4,3,3
15584.0,23,123.0,725.11,4,5,3
15585.0,176,31.0,455.29999999999995,2,3,2
15587.0,50,9.0,913.6800000000001,3,1,4
15589.0,255,29.0,478.53,1,2,3
15592.0,46,24.0,388.58,3,2,2
15593.0,70,5.0,199.8,3,1,1
15594.0,15,103.0,1771.7800000000002,4,4,4
15596.0,100,77.0,1406.5900000000001,2,4,4
15597.0,35,22.0,324.57,3,2,2
15598.0,53,14.0,240.68,3,2,1
15599.0,26,52.0,761.74,4,3,3
15601.0,11,410.0,6776.56,5,5,5
15602.0,8,47.0,1297.8700000000001,5,3,4
15603.0,78,2.0,48.480000000000004,2,1,1
15604.0,52,17.0,216.39,3,2,1
15605.0,36,67.0,1198.23,3,4,4
15606.0,61,77.0,2920.16,3,4,5
15607.0,336,13.0,104.76,1,1,1
15608.0,28,60.0,1093.68,4,4,4
15609.0,184,16.0,298.48,1,2,2
15610.0,51,6.0,112.46,3,1,1
15611.0,9,43.0,1591.4500000000003,5,3,4
15612.0,36,6.0,195.15,3,1,1
15615.0,10,423.0,10399.74,5,5,5
15618.0,32,45.0,776.8510000000002,4,3,3
15619.0,10,3.0,336.40000000000003,5,1,2
15620.0,56,100.0,1553.1799999999998,3,4,4
15621.0,4,16.0,1293.03,5,2,4
15622.0,43,185.0,3709.5600000000004,3,5,5
15623.0,141,19.0,301.03,2,2,2
15624.0,116,34.0,588.13,2,3,3
15625.0,103,64.0,1534.26,2,4,4
15626.0,74,49.0,675.8000000000001,2,3,3
15628.0,4,155.0,2870.24,5,5,5
15630.0,45,60.0,1186.35,3,4,4
15632.0,15,167.0,3285.3100000000004,4,5,5
15634.0,17,15.0,243.55,4,2,2
15636.0,89,25.0,724.76,2,2,3
15637.0,52,15.0,223.36,3,2,1
15639.0,134,25.0,425.32,2,2,2
15640.0,4,484.0,12515.66,5,5,5
15641.0,105,119.0,1887.2,2,4,4
15643.0,191,33.0,664.0,1,3,3
15644.0,166,238.0,812.9999999999999,2,5,3
15645.0,18,52.0,612.01,4,3,3
15646.0,157,35.0,447.64,2,3,2
15648.0,204,25.0,657.3500000000001,1,2,3
15649.0,336,2.0,816.0,1,1,3
15651.0,36,32.0,646.3,3,3,3
15652.0,91,21.0,337.74,2,2,2
15653.0,92,6.0,877.4399999999999,2,1,3
15654.0,9,21.0,922.5300000000001,5,2,4
15655.0,243,34.0,560.6700000000001,1,3,3
15656.0,45,47.0,748.5,3,3,3
15657.0,22,1.0,30.0,4,1,1
15658.0,190,48.0,1024.1,1,3,4
15659.0,43,11.0,306.45000000000005,3,1,2
15660.0,25,90.0,1600.86,4,4,4
15661.0,317,5.0,309.8,1,1,2
15663.0,106,9.0,138.14,2,1,1
15664.0,50,17.0,386.43,3,2,2
15665.0,168,116.0,2242.01,2,4,5
15667.0,39,13.0,301.32000000000005,3,1,2
15668.0,217,1.0,76.32000000000001,1,1,1
15669.0,40,33.0,684.34,3,3,3
15670.0,296,12.0,173.05,1,1,1
15671.0,18,78.0,2657.13,4,4,5
15673.0,88,155.0,2881.02,2,5,5
15674.0,73,114.0,2446.6000000000004,2,4,5
15675.0,81,21.0,323.69,2,2,2
15676.0,18,202.0,3435.7599999999998,4,5,5
15677.0,49,33.0,657.23,3,3,3
15678.0,52,12.0,352.70000000000005,3,1,2
15679.0,24,110.0,781.2800000000001,4,4,3
15680.0,9,78.0,1333.6799999999998,5,4,4
15681.0,25,53.0,1426.16,4,3,4
15683.0,117,10.0,193.75,2,1,1
15687.0,8,166.0,2993.1,5,5,5
15689.0,119,9.0,254.1,2,1,2
15690.0,4,19.0,239.76,5,2,1
15691.0,252,2.0,136.8,1,1,1
15692.0,28,12.0,191.03999999999996,4,1,1
15694.0,0,78.0,6479.4,5,4,5
15695.0,266,22.0,409.98,1,2,2
15696.0,33,171.0,2736.46,3,5,5
15699.0,17,18.0,309.6499999999999,4,2,2
15700.0,172,86.0,696.6799999999998,2,4,3
15701.0,2,237.0,1542.1399999999999,5,5,4
15703.0,264,5.0,211.5,1,1,1
15704.0,140,117.0,2293.62,2,4,5
15705.0,201,6.0,143.10000000000002,1,1,1
15706.0,63,55.0,1060.56,3,3,4
15707.0,35,214.0,945.5799999999998,3,5,4
15708.0,40,288.0,3364.24,3,5,5
15709.0,283,6.0,133.25,1,1,1
15712.0,9,53.0,1072.36,5,3,4
15713.0,143,19.0,356.7,2,2,2
15714.0,11,35.0,330.87999999999994,5,3,2
15716.0,145,118.0,1118.81,2,4,4
15717.0,234,7.0,150.3,1,1,1
15719.0,32,937.0,5045.610000000001,4,5,5
15720.0,24,128.0,598.73,4,5,3
15721.0,11,91.0,507.08,5,4,3
15722.0,35,69.0,2222.56,3,4,5
15723.0,364,41.0,203.10000000000002,1,3,1
15724.0,201,11.0,218.25,1,1,1
15725.0,15,32.0,415.25,4,3,2
15727.0,16,302.0,5178.959999999999,4,5,5
15729.0,212,5.0,85.0,1,1,1
15730.0,65,70.0,1120.88,3,4,4
15732.0,212,14.0,294.11999999999995,1,2,2
15733.0,282,10.0,162.3,1,1,1
15734.0,114,26.0,1339.45,2,2,4
15737.0,14,72.0,1205.1200000000001,4,4,4
15738.0,18,173.0,4812.42,4,5,5
15739.0,66,8.0,449.12,3,1,2
15740.0,49,9.0,154.88000000000002,3,1,1
15743.0,16,88.0,784.4600000000002,4,4,3
15744.0,77,3.0,34.8,2,1,1
15745.0,19,62.0,1094.59,4,4,4
15746.0,134,28.0,196.88000000000002,2,2,1
15747.0,12,93.0,974.0399999999998,5,4,4
15748.0,40,21.0,149.30999999999997,3,2,1
15749.0,235,10.0,44534.3,1,1,5
15750.0,2,293.0,2465.48,5,5,5
15752.0,39,411.0,2637.38,3,5,5
15753.0,304,1.0,79.2,1,1,1
15754.0,51,28.0,458.57,3,2,2
15755.0,10,141.0,2364.25,5,5,5
15756.0,61,192.0,532.96,3,5,3
15757.0,65,45.0,714.4200000000001,3,3,3
15758.0,24,9.0,205.25,4,1,1
15759.0,218,7.0,253.04000000000002,1,1,2
15762.0,65,37.0,583.75,3,3,3
15763.0,31,61.0,1086.9200000000003,4,4,4
15764.0,88,180.0,3279.97,2,5,5
15766.0,64,11.0,315.05999999999995,3,1,2
15768.0,115,27.0,621.83,2,2,3
15769.0,7,130.0,56252.72,5,5,5
15773.0,5,10.0,635.6800000000001,5,1,3
15774.0,68,25.0,270.79999999999995,3,2,2
15775.0,245,7.0,104.9,1,1,1
15776.0,133,18.0,241.61999999999998,2,2,1
15777.0,241,21.0,1047.1100000000001,1,2,4
15780.0,183,29.0,475.28,1,2,3
15781.0,25,20.0,345.46000000000004,4,2,2
15782.0,9,43.0,2614.7400000000002,5,3,5
15783.0,10,14.0,246.3,5,2,2
15785.0,32,83.0,2328.9700000000003,4,4,5
15786.0,46,267.0,4932.2,3,5,5
15787.0,26,206.0,948.05,4,5,4
15789.0,358,25.0,351.3,1,2,2
15790.0,10,35.0,220.85,5,3,1
15791.0,43,75.0,1612.69,3,4,4
15793.0,14,12.0,965.6099999999999,4,1,4
15795.0,149,42.0,610.01,2,3,3
15796.0,1,133.0,2711.56,5,5,5
15797.0,113,8.0,2207.4,2,1,5
15799.0,75,98.0,884.14,2,4,3
15800.0,107,119.0,699.0799999999999,2,4,3
15801.0,46,64.0,1063.95,3,4,4
15802.0,142,1.0,451.42,2,1,2
15803.0,51,8.0,415.82000000000005,3,1,2
15804.0,0,263.0,4206.389999999999,5,5,5
15805.0,23,301.0,5528.4800000000005,4,5,5
15806.0,46,31.0,784.5799999999999,3,3,3
15807.0,50,48.0,903.9000000000001,3,3,4
15808.0,306,208.0,3734.9700000000003,1,5,5
15809.0,36,35.0,515.77,3,3,3
15810.0,78,89.0,1391.98,2,4,4
15811.0,22,133.0,2218.62,4,5,5
15812.0,107,41.0,1801.14,2,3,4
15813.0,207,40.0,1303.9099999999999,1,3,4
15814.0,16,72.0,1945.33,4,4,4
15815.0,63,49.0,2100.6,3,3,5
15819.0,49,123.0,1905.4500000000003,3,5,4
15820.0,319,17.0,206.98,1,2,1
15821.0,44,62.0,570.9599999999999,3,4,3
15822.0,3,33.0,885.4699999999999,5,3,3
15823.0,372,1.0,15.0,1,1,1
15825.0,172,20.0,532.94,2,2,3
15826.0,56,68.0,1654.3100000000002,3,4,4
15827.0,73,115.0,1836.09,2,4,4
15829.0,99,51.0,636.1399999999998,2,3,3
15830.0,37,39.0,576.0,3,3,3
15831.0,58,68.0,801.76,3,4,3
15832.0,254,54.0,836.7900000000001,1,3,3
15834.0,70,273.0,2233.75,3,5,5
15835.0,44,50.0,954.09,3,3,4
15836.0,50,10.0,137.37,3,1,1
15837.0,64,24.0,391.98,3,2,2
15838.0,11,167.0,33643.079999999994,5,5,5
15839.0,33,62.0,1048.49,3,4,4
15840.0,58,27.0,355.55999999999995,3,2,2
15841.0,72,47.0,1224.06,2,3,4
15843.0,303,8.0,118.95000000000002,1,1,1
15844.0,46,11.0,130.73999999999998,3,1,1
15845.0,17,138.0,3711.77,4,5,5
15847.0,38,22.0,389.2699999999999,3,2,2
15850.0,19,97.0,238.85,4,4,1
15852.0,186,22.0,160.70999999999998,1,2,1
15853.0,51,30.0,110.80000000000001,3,3,1
15854.0,4,140.0,2974.6499999999996,5,5,5
15855.0,136,80.0,712.24,2,4,3
15856.0,4,645.0,16387.57,5,5,5
15857.0,18,14.0,296.99999999999994,4,2,2
15858.0,15,191.0,1438.8500000000001,4,5,4
15860.0,40,142.0,977.2099999999998,3,5,4
15861.0,12,546.0,3165.3599999999997,5,5,5
15862.0,8,147.0,832.88,5,5,3
15863.0,25,18.0,68.84,4,2,1
15864.0,22,20.0,1936.3200000000004,4,2,4
15865.0,40,40.0,895.13,3,3,3
15866.0,101,45.0,230.53,2,3,1
15867.0,5,461.0,3812.64,5,5,5
15869.0,277,15.0,149.64000000000001,1,2,1
15870.0,32,76.0,354.09000000000003,4,4,2
15872.0,14,128.0,360.93,4,5,2
15874.0,63,120.0,4405.88,3,4,5
15877.0,1,129.0,493.28000000000003,5,5,3
15880.0,369,105.0,343.28,1,4,2
15881.0,312,29.0,501.39000000000004,1,2,3
15882.0,198,23.0,516.36,1,2,3
15883.0,2,49.0,396.47999999999996,5,3,2
15885.0,92,18.0,379.35,2,2,2
15886.0,60,12.0,181.09000000000003,3,1,1
15888.0,80,12.0,168.31,2,1,1
15889.0,156,93.0,446.87,2,4,2
15891.0,226,62.0,524.52,1,4,3
15894.0,253,41.0,263.55,1,3,2
15895.0,149,11.0,179.17000000000002,2,1,1
15897.0,194,24.0,222.05,1,2,1
15898.0,1,86.0,1388.88,5,4,4
15899.0,368,4.0,56.25,1,1,1
15900.0,23,51.0,351.11000000000007,4,3,2
15901.0,16,116.0,363.88,4,4,2
15903.0,9,74.0,5126.76,5,4,5
15904.0,8,30.0,164.67999999999998,5,3,1
15906.0,19,150.0,1567.6899999999998,4,5,4
15907.0,3,249.0,967.45,5,5,4
15909.0,173,7.0,191.93999999999997,2,1,1
15910.0,0,267.0,1232.18,5,5,4
15912.0,178,19.0,264.61999999999995,2,2,2
15916.0,16,155.0,1528.0900000000001,4,5,4
15917.0,247,12.0,123.10000000000001,1,1,1
15918.0,190,40.0,334.23,1,3,2
15919.0,19,143.0,639.8900000000001,4,5,3
15920.0,154,60.0,167.5,2,4,1
15921.0,172,25.0,336.03000000000003,2,2,2
15922.0,373,11.0,369.50000000000006,1,1,2
15923.0,372,21.0,127.08000000000001,1,2,1
15925.0,194,12.0,207.14999999999998,1,1,1
15930.0,67,21.0,426.63000000000005,3,2,2
15932.0,4,115.0,2495.8700000000003,5,4,5
15933.0,21,74.0,1107.4600000000003,4,4,4
15935.0,239,12.0,416.86,1,1,2
15937.0,64,7.0,145.35,3,1,1
15938.0,112,18.0,404.58,2,2,2
15939.0,89,76.0,6115.009999999999,2,4,5
15940.0,311,1.0,35.8,1,1,1
15942.0,133,14.0,337.43999999999994,2,2,2
15944.0,276,6.0,325.1,1,1,2
15945.0,365,2.0,181.0,1,1,1
15947.0,82,29.0,1708.24,2,2,4
15948.0,8,60.0,955.2400000000001,5,4,4
15949.0,16,19.0,364.72,4,2,2
15950.0,31,98.0,1765.51,4,4,4
15951.0,8,41.0,708.22,5,3,3
15952.0,33,91.0,806.5699999999999,3,4,3
15953.0,15,98.0,1659.3799999999999,4,4,4
15955.0,24,183.0,4416.26,4,5,5
15957.0,31,42.0,428.89000000000004,4,3,2
15958.0,74,7.0,104.35,2,1,1
15963.0,19,28.0,470.76000000000005,4,2,3
15965.0,17,122.0,845.64,4,5,3
15967.0,23,84.0,418.83,4,4,2
15969.0,2,20.0,666.0999999999999,5,2,3
15970.0,303,11.0,314.1,1,1,2
15971.0,17,35.0,4199.85,4,3,5
15973.0,366,4.0,307.82,1,1,2
15974.0,39,176.0,3442.15,3,5,5
15975.0,84,24.0,371.01,2,2,2
15976.0,165,98.0,430.94,2,4,2
15977.0,17,65.0,1054.73,4,4,4
15978.0,77,49.0,1098.78,2,3,4
15980.0,88,43.0,2398.8599999999997,2,3,5
15981.0,24,97.0,3408.48,4,4,5
15983.0,22,113.0,1475.02,4,4,4
15984.0,2,270.0,2837.67,5,5,5
15985.0,123,37.0,1142.4199999999998,2,3,4
15986.0,30,14.0,168.11999999999998,4,2,1
15987.0,12,140.0,1451.28,5,5,4
15988.0,19,27.0,158.03,4,2,1
15990.0,44,52.0,792.1100000000001,3,3,3
15992.0,3,3.0,41.989999999999995,5,1,1
15993.0,8,552.0,2797.57,5,5,5
15994.0,54,35.0,427.07000000000005,3,3,2
15996.0,88,130.0,1060.68,2,5,4
15998.0,36,506.0,3089.97,3,5,5
16000.0,2,9.0,12393.699999999999,5,1,5
16003.0,29,103.0,2735.37,4,4,5
16005.0,12,218.0,615.3900000000001,5,5,3
16006.0,211,8.0,101.4,1,1,1
16007.0,47,385.0,1701.94,3,5,4
16008.0,23,33.0,478.78000000000003,4,3,3
16009.0,22,90.0,992.7100000000002,4,4,4
16010.0,245,86.0,407.50000000000006,1,4,2
16011.0,8,212.0,3362.7099999999996,5,5,5
16012.0,35,94.0,1415.29,3,4,4
16013.0,3,139.0,37130.600000000006,5,5,5
16014.0,37,145.0,662.3800000000001,3,5,3
16015.0,3,182.0,705.39,5,5,3
16016.0,3,235.0,1508.7600000000002,5,5,4
16017.0,47,32.0,211.88,3,3,1
16018.0,39,28.0,408.90000000000003,3,2,2
16019.0,46,160.0,3786.24,3,5,5
16020.0,16,46.0,851.01,4,3,3
16022.0,260,76.0,628.2800000000002,1,4,3
16023.0,46,101.0,719.81,3,4,3
16024.0,12,64.0,251.24,5,4,2
16025.0,29,28.0,439.65999999999997,4,2,2
16026.0,43,32.0,236.09,3,3,1
16027.0,91,16.0,934.6199999999999,2,2,4
16029.0,38,242.0,81024.84,3,5,5
16030.0,309,29.0,331.24,1,2,2
16031.0,92,100.0,548.94,2,4,3
16033.0,5,1137.0,8816.4,5,5,5
16034.0,196,22.0,437.69999999999993,1,2,2
16036.0,87,55.0,758.9199999999998,2,3,3
16037.0,269,39.0,855.0200000000001,1,3,3
16038.0,7,26.0,471.78,5,2,3
16040.0,65,65.0,1313.5500000000002,3,4,4
16041.0,30,6.0,3166.4,4,1,5
16042.0,22,71.0,1197.2700000000002,4,4,4
16043.0,37,39.0,773.99,3,3,3
16045.0,119,83.0,1340.7,2,4,4
16048.0,373,8.0,256.44000000000005,1,1,2
16049.0,40,312.0,1111.79,3,5,4
16050.0,173,10.0,137.89999999999998,2,1,1
16052.0,54,34.0,362.05999999999995,3,3,2
16053.0,32,84.0,1511.9500000000003,4,4,4
16054.0,145,70.0,783.9000000000001,2,4,3
16055.0,220,8.0,134.8,1,1,1
16056.0,45,68.0,664.85,3,4,3
16057.0,16,121.0,2263.12,4,5,5
16059.0,65,180.0,1459.8600000000001,3,5,4
16062.0,9,64.0,1153.62,5,4,4
16063.0,260,23.0,335.32000000000005,1,2,2
16065.0,365,74.0,372.09,1,4,2
16066.0,16,102.0,1521.8700000000003,4,4,4
16070.0,22,33.0,852.15,4,3,3
16071.0,44,21.0,326.24,3,2,2
16072.0,288,23.0,584.32,1,2,3
16073.0,297,1.0,122.39999999999999,1,1,1
16076.0,3,129.0,2234.73,5,5,5
16078.0,283,1.0,79.2,1,1,1
16079.0,16,21.0,1352.0000000000002,4,2,4
16080.0,81,10.0,217.16000000000003,2,1,1
16081.0,56,227.0,2806.8999999999996,3,5,5
16083.0,100,31.0,1317.62,2,3,4
16084.0,299,38.0,436.18,1,3,2
16085.0,23,167.0,981.51,4,5,4
16086.0,59,39.0,1121.3899999999999,3,3,4
16091.0,154,18.0,315.06,2,2,2
16092.0,114,51.0,817.86,2,3,3
16093.0,106,1.0,17.0,2,1,1
16094.0,11,63.0,1078.2299999999998,5,4,4
16096.0,264,12.0,320.62,1,1,2
16097.0,240,10.0,185.05,1,1,1
16098.0,87,67.0,2005.63,2,4,5
16099.0,50,39.0,731.8999999999997,3,3,3
16101.0,70,76.0,1290.6999999999998,3,4,4
16102.0,42,57.0,1842.14,3,3,4
16103.0,7,48.0,1429.6399999999999,5,3,4
16104.0,61,29.0,302.36,3,2,2
16105.0,248,13.0,336.96,1,1,2
16106.0,65,6.0,108.38,3,1,1
16107.0,17,31.0,3204.16,4,3,5
16108.0,84,48.0,842.5,2,3,3
16109.0,218,18.0,611.8800000000001,1,2,3
16110.0,45,354.0,1337.48,3,5,4
16112.0,143,16.0,195.74,2,2,1
16113.0,183,30.0,161.38,1,3,1
16114.0,170,8.0,135.75000000000003,2,1,1
16115.0,9,284.0,1667.97,5,5,4
16116.0,211,34.0,612.7800000000001,1,3,3
16117.0,189,30.0,232.21,1,3,1
16119.0,8,16.0,423.36,5,2,2
16120.0,59,30.0,1309.14,3,3,4
16121.0,57,212.0,867.1099999999999,3,5,3
16122.0,73,38.0,684.42,2,3,3
16123.0,51,16.0,307.78000000000003,3,2,2
16124.0,317,11.0,249.0,1,1,2
16125.0,367,13.0,289.35,1,1,2
16126.0,29,117.0,6287.77,4,4,5
16127.0,39,40.0,656.25,3,3,3
16128.0,17,89.0,1880.2199999999998,4,4,4
16131.0,51,78.0,3506.540000000001,3,4,5
16133.0,3,339.0,14589.039999999999,5,5,5
16134.0,21,35.0,618.09,4,3,3
16135.0,262,21.0,517.5500000000001,1,2,3
16136.0,59,37.0,709.3800000000002,3,3,3
16139.0,18,31.0,635.4100000000001,4,3,3
16140.0,65,35.0,725.1800000000001,3,3,3
16141.0,88,30.0,620.4,2,3,3
16142.0,249,37.0,535.3399999999999,1,3,3
16143.0,3,117.0,2424.94,5,4,5
16144.0,246,1.0,175.2,1,1,1
16145.0,8,224.0,3799.4900000000002,5,5,5
16146.0,157,29.0,734.1299999999999,2,2,3
16147.0,133,22.0,374.99999999999994,2,2,2
16148.0,296,1.0,76.32000000000001,1,1,1
16149.0,4,18.0,280.52000000000004,5,2,2
16150.0,42,117.0,2053.02,3,4,5
16152.0,268,29.0,1829.0399999999997,1,2,4
16153.0,49,89.0,1824.23,3,4,4
16156.0,8,130.0,3122.04,5,5,5
16157.0,15,18.0,656.6899999999999,4,2,3
16159.0,281,14.0,348.2000000000001,1,2,2
16160.0,65,20.0,1025.44,3,2,4
16161.0,1,474.0,5575.5599999999995,5,5,5
16162.0,252,2.0,37.4,1,1,1
16163.0,232,6.0,856.6000000000001,1,1,3
16164.0,17,34.0,822.48,4,3,3
16168.0,10,98.0,3787.6000000000004,5,4,5
16169.0,8,85.0,1822.9700000000003,5,4,4
16170.0,50,125.0,1885.0500000000004,3,5,4
16171.0,59,3.0,73.2,3,1,1
16172.0,95,69.0,1140.2100000000003,2,4,4
16173.0,15,84.0,1418.32,4,4,4
16174.0,126,23.0,1009.55,2,2,4
16175.0,94,58.0,1037.5900000000001,2,3,4
16177.0,50,15.0,331.95,3,2,2
16178.0,138,8.0,197.9,2,1,1
16179.0,60,11.0,215.83,3,1,1
16180.0,100,162.0,10254.18,2,5,5
16181.0,73,11.0,305.5400000000001,2,1,2
16182.0,72,28.0,6617.65,2,2,5
16183.0,67,15.0,338.7100000000001,3,2,2
16184.0,64,45.0,1158.79,3,3,4
16185.0,16,31.0,529.4100000000001,4,3,3
16186.0,22,218.0,4006.9400000000005,4,5,5
16187.0,31,295.0,6911.4400000000005,4,5,5
16188.0,44,67.0,981.8599999999999,3,4,4
16189.0,15,11.0,215.47999999999996,4,1,1
16190.0,40,6.0,215.08,3,1,1
16191.0,2,134.0,5180.52,5,5,5
16193.0,236,19.0,314.45000000000005,1,2,2
16198.0,75,15.0,400.681,2,2,2
16200.0,4,179.0,1080.62,5,5,4
16201.0,3,111.0,1863.4700000000003,5,4,4
